Customer_ID,Age,Employment_Status,Income_USD,Credit_Score,Total_BNPL_Active_Loans,Total_BNPL_Debt_USD,Late_Payment_History,Shopping_Category_Most_Frequent,Average_Transaction_Value_USD
C05856,35,Employed,84021.0,650.0,1,164,No,Fashion,131
C05857,31,Employed,82483.0,686.0,0,0,No,Fashion,163
C05858,23,Freelancer,60990.0,628.0,1,153,Yes,Electronics,244
C05859,21,Employed,76607.0,816.0,5,823,No,Home/Furniture,399
C05860,38,Employed,45440.0,784.0,3,405,Yes,Electronics,517
C05861,32,Employed,63315.0,743.0,1,121,No,Electronics,482
C05862,56,Employed,81586.0,700.0,2,379,No,Fashion,76
C05863,35,Employed,81689.0,711.0,3,197,No,Fashion,51
C05864,41,Employed,85443.0,738.0,1,127,No,Home/Furniture,319
C05865,46,Employed,,719.0,0,0,No,Travel,534
C05866,39,Employed,39312.0,795.0,2,193,No,Fashion,79
C05867,20,Employed,69323.0,743.0,3,631,No,Travel,737
C05868,60,Employed,85895.0,712.0,1,167,No,Fashion,153
C05869,31,Student,,571.0,1,152,No,Electronics,428
C05870,47,Employed,65200.0,677.0,2,568,Yes,Fashion,61
C05871,33,Unemployed,6367.0,588.0,1,166,No,Electronics,561
C05872,33,Employed,49078.0,678.0,4,661,No,Groceries/Essentials,43
C05873,24,Employed,71642.0,705.0,2,452,No,Fashion,10
C05874,36,Freelancer,28103.0,758.0,1,173,No,Electronics,681
C05875,20,Freelancer,19516.0,580.0,3,436,Yes,Fashion,72
C05876,30,Employed,103350.0,645.0,4,629,No,Electronics,501
C05877,33,Freelancer,45193.0,560.0,2,269,No,Fashion,77
C05878,45,Unemployed,22510.0,468.0,4,664,Yes,Travel,889
C05879,18,Employed,77018.0,741.0,3,369,No,Home/Furniture,403
C05880,24,Unemployed,5000.0,608.0,0,0,No,Electronics,459
C05881,23,Employed,83911.0,800.0,2,192,No,Fashion,124
C05882,19,Student,18827.0,556.0,5,702,No,Fashion,23
C05883,38,Employed,102979.0,658.0,2,3,No,Fashion,151
C05884,30,Employed,82819.0,664.0,1,108,No,Fashion,126
C05885,54,Employed,64456.0,746.0,1,148,No,Home/Furniture,300
C05886,54,Freelancer,43046.0,660.0,1,133,No,Electronics,494
C05887,32,Employed,121911.0,742.0,1,182,No,Fashion,145
C05888,18,Student,16855.0,619.0,6,663,No,Fashion,90
C05889,53,Employed,76718.0,695.0,0,0,No,Fashion,75
C05890,18,Student,16782.0,680.0,3,394,No,Fashion,47
C05891,32,Freelancer,,697.0,0,0,No,Electronics,439
C05892,34,Freelancer,92019.0,695.0,1,155,No,Home/Furniture,236
C05893,54,Student,5403.0,515.0,3,352,Yes,Electronics,432
C05894,35,Freelancer,70125.0,714.0,1,141,No,Fashion,85
C05895,21,Employed,99224.0,754.0,6,1056,Yes,Electronics,612
C05896,59,Freelancer,106566.0,691.0,3,409,Yes,Fashion,80
C05897,42,Unemployed,5000.0,429.0,4,692,Yes,Fashion,62
C05898,21,Employed,40397.0,644.0,0,0,Yes,Fashion,147
C05899,30,Employed,60508.0,704.0,3,517,No,Travel,420
C05900,59,Employed,56362.0,612.0,1,175,Yes,Home/Furniture,223
C05901,28,Employed,34320.0,724.0,1,127,Yes,Fashion,131
C05902,26,Student,12562.0,526.0,5,862,Yes,Electronics,351
C05903,25,Employed,83866.0,754.0,6,577,No,Home/Furniture,232
C05904,53,Employed,81347.0,724.0,1,174,No,Fashion,105
C05905,20,Employed,50578.0,660.0,5,953,Yes,Fashion,65
C05906,26,Employed,57689.0,724.0,0,0,No,Fashion,100
C05907,46,Employed,58568.0,688.0,0,0,No,Electronics,398
C05908,21,Freelancer,61547.0,739.0,5,594,No,Home/Furniture,314
C05909,27,Freelancer,51046.0,599.0,2,285,No,Electronics,318
C05910,60,Freelancer,54043.0,632.0,1,91,No,Fashion,36
C05911,23,Employed,80331.0,727.0,1,96,No,Electronics,325
C05912,19,Employed,67792.0,627.0,0,0,No,Fashion,149
C05913,31,Employed,58805.0,774.0,4,796,No,Travel,742
C05914,37,Student,18406.0,612.0,4,982,Yes,Home/Furniture,496
C05915,55,Employed,88703.0,772.0,0,0,No,Home/Furniture,343
C05916,48,Student,13483.0,540.0,2,431,Yes,Electronics,514
C05917,19,Employed,80799.0,641.0,1,190,No,Fashion,25
C05918,20,Freelancer,48885.0,609.0,1,188,No,Home/Furniture,410
C05919,27,Employed,74733.0,690.0,3,283,No,Fashion,59
C05920,27,Student,,567.0,0,0,Yes,Home/Furniture,410
C05921,48,Employed,91613.0,664.0,1,154,No,Fashion,67
C05922,29,Employed,68165.0,699.0,1,149,No,Groceries/Essentials,81
C05923,45,Employed,75095.0,692.0,1,208,No,Travel,873
C05924,28,Employed,94862.0,745.0,2,249,No,Fashion,110
C05925,25,Employed,63785.0,692.0,3,431,No,Home/Furniture,203
C05926,41,Employed,67951.0,674.0,2,244,No,Fashion,97
C05927,39,Employed,5000.0,770.0,2,422,No,Home/Furniture,603
C05928,51,Employed,84274.0,789.0,0,0,No,Fashion,77
C05929,18,Freelancer,58642.0,680.0,1,212,No,Fashion,28
C05930,25,Student,14453.0,426.0,1,102,No,Fashion,81
C05931,18,Employed,91469.0,773.0,1,229,No,Fashion,60
C05932,21,Employed,124418.0,669.0,0,0,No,Travel,525
C05933,49,Employed,53081.0,716.0,4,731,Yes,Home/Furniture,315
C05934,64,Freelancer,5000.0,582.0,2,450,No,Travel,992
C05935,44,Employed,75104.0,743.0,1,212,No,Fashion,129
C05936,35,Freelancer,73427.0,717.0,0,0,No,Fashion,182
C05937,36,Freelancer,5000.0,561.0,6,700,Yes,Electronics,615
C05938,19,Employed,95405.0,760.0,4,883,No,Electronics,485
C05939,49,Student,15755.0,593.0,0,0,Yes,Fashion,60
C05940,20,Student,17464.0,504.0,2,325,Yes,Fashion,99
C05941,33,Employed,68552.0,667.0,2,261,No,Electronics,504
C05942,30,Employed,88092.0,850.0,2,429,Yes,Fashion,113
C05943,20,Freelancer,33005.0,657.0,4,350,No,Fashion,130
C05944,35,Employed,38468.0,673.0,4,549,No,Fashion,174
C05945,21,Employed,67501.0,663.0,0,0,No,Electronics,449
C05946,29,Employed,84883.0,658.0,6,475,No,Fashion,171
C05947,28,Freelancer,51735.0,,1,153,No,Home/Furniture,479
C05948,19,Employed,47677.0,626.0,1,134,No,Fashion,124
C05949,46,Employed,71111.0,,1,127,No,Groceries/Essentials,56
C05950,58,Employed,49965.0,700.0,1,213,No,Groceries/Essentials,34
C05951,25,Student,18610.0,548.0,3,401,Yes,Electronics,609
C05952,42,Freelancer,17776.0,693.0,5,1182,No,Travel,790
C05953,27,Employed,78017.0,736.0,6,781,No,Home/Furniture,309
C05954,36,Employed,53977.0,772.0,1,171,Yes,Electronics,488
C05955,60,Employed,74227.0,608.0,2,276,No,Fashion,61
C05956,49,Student,18584.0,639.0,0,0,Yes,Fashion,110
C05957,57,Employed,97446.0,733.0,1,220,No,Fashion,178
C05958,41,Employed,61974.0,703.0,2,238,No,Electronics,429
C05959,21,Unemployed,8478.0,557.0,7,1035,No,Electronics,365
C05960,58,Employed,30439.0,685.0,3,554,No,Fashion,120
C05961,21,Employed,69479.0,701.0,0,0,No,Electronics,742
C05962,23,Student,18966.0,561.0,7,1482,Yes,Home/Furniture,568
C05963,19,Employed,33203.0,743.0,3,405,No,Home/Furniture,314
C05964,40,Employed,48945.0,821.0,2,346,No,Fashion,91
C05965,45,Employed,64370.0,740.0,0,0,No,Fashion,124
C05966,24,Student,8876.0,503.0,1,143,Yes,Fashion,133
C05967,25,Employed,89975.0,705.0,3,460,No,Electronics,511
C05968,25,Unemployed,7683.0,642.0,2,128,Yes,Electronics,442
C05969,30,Freelancer,40102.0,705.0,1,134,No,Fashion,76
C05970,24,Employed,68963.0,717.0,0,0,No,Travel,674
C05971,23,Employed,82489.0,637.0,2,359,No,Home/Furniture,553
C05972,52,Employed,79411.0,699.0,2,257,No,Electronics,580
C05973,22,Employed,75324.0,657.0,1,231,Yes,Electronics,417
C05974,42,Employed,69596.0,715.0,4,574,No,Fashion,111
C05975,20,Freelancer,34451.0,710.0,3,595,No,Home/Furniture,436
C05976,19,Student,18020.0,575.0,0,0,Yes,Home/Furniture,586
C05977,37,Employed,105429.0,717.0,0,0,No,Fashion,92
C05978,22,Employed,68600.0,663.0,2,241,No,Fashion,156
C05979,45,Employed,35680.0,577.0,0,0,No,Fashion,19
C05980,19,Freelancer,79543.0,577.0,4,829,No,Fashion,133
C05981,30,Freelancer,87888.0,662.0,1,81,Yes,Fashion,121
C05982,21,Freelancer,40698.0,674.0,0,0,No,Travel,732
C05983,31,Freelancer,31475.0,616.0,1,179,Yes,Home/Furniture,466
C05984,19,Employed,113648.0,734.0,2,385,Yes,Fashion,130
C05985,58,Student,17159.0,588.0,2,290,No,Fashion,78
C05986,24,Employed,100189.0,796.0,1,171,No,Fashion,118
C05987,24,Employed,59491.0,718.0,6,579,No,Electronics,396
C05988,42,Employed,104486.0,812.0,3,369,No,Fashion,158
C05989,64,Employed,85928.0,726.0,2,90,No,Electronics,721
C05990,48,Employed,10453.0,793.0,1,138,No,Home/Furniture,408
C05991,28,Student,13052.0,556.0,0,0,No,Home/Furniture,401
C05992,42,Employed,51313.0,707.0,1,147,Yes,Fashion,134
C05993,29,Employed,49980.0,635.0,2,299,Yes,Electronics,613
C05994,32,Employed,97489.0,624.0,5,642,No,Electronics,667
C05995,43,Employed,79100.0,744.0,2,328,No,Fashion,10
C05996,28,Unemployed,15929.0,598.0,5,870,No,Fashion,139
C05997,52,Employed,68385.0,631.0,3,358,Yes,Groceries/Essentials,91
C05998,23,Employed,44352.0,649.0,1,106,Yes,Groceries/Essentials,68
C05999,32,Unemployed,17697.0,566.0,0,0,No,Fashion,126
C06000,40,Employed,82189.0,679.0,8,872,No,Electronics,513
C06001,59,Employed,80695.0,675.0,3,565,No,Electronics,661
C06002,20,Freelancer,92898.0,633.0,5,598,No,Home/Furniture,267
C06003,60,Employed,84031.0,744.0,1,155,No,Electronics,249
C06004,62,Employed,44518.0,685.0,1,139,No,Travel,805
C06005,22,Employed,95322.0,701.0,3,252,No,Home/Furniture,491
C06006,22,Student,21115.0,733.0,2,170,No,Electronics,561
C06007,21,Freelancer,56716.0,659.0,1,208,No,Home/Furniture,318
C06008,27,Employed,30367.0,690.0,1,47,No,Fashion,40
C06009,24,Student,19102.0,,4,636,Yes,Electronics,275
C06010,41,Student,5000.0,619.0,4,743,No,Electronics,492
C06011,40,Employed,90186.0,561.0,2,328,Yes,Groceries/Essentials,19
C06012,33,Freelancer,64887.0,560.0,6,550,Yes,Fashion,108
C06013,29,Student,17775.0,548.0,2,151,No,Home/Furniture,321
C06014,31,Student,18897.0,538.0,1,148,Yes,Electronics,435
C06015,26,Employed,103762.0,652.0,0,0,No,Fashion,94
C06016,22,Student,17752.0,618.0,2,186,Yes,Electronics,361
C06017,29,Employed,93993.0,614.0,3,437,Yes,Fashion,102
C06018,54,Freelancer,57566.0,,5,1012,No,Fashion,90
C06019,18,Student,18678.0,539.0,2,43,Yes,Groceries/Essentials,61
C06020,19,Student,16621.0,633.0,5,494,Yes,Fashion,92
C06021,54,Employed,101428.0,707.0,2,255,No,Electronics,777
C06022,31,Employed,101529.0,712.0,2,373,No,Travel,1158
C06023,49,Freelancer,83099.0,697.0,0,0,No,Home/Furniture,520
C06024,19,Employed,55277.0,704.0,3,207,No,Fashion,102
C06025,19,Freelancer,72828.0,658.0,1,170,No,Electronics,550
C06026,22,Employed,71655.0,731.0,6,864,No,Electronics,437
C06027,23,Employed,97409.0,638.0,2,344,Yes,Home/Furniture,246
C06028,27,Unemployed,13522.0,622.0,5,316,Yes,Fashion,81
C06029,18,Freelancer,51326.0,575.0,3,441,Yes,Home/Furniture,414
C06030,33,Student,15549.0,569.0,3,472,Yes,Travel,417
C06031,24,Employed,39486.0,772.0,7,332,No,Fashion,116
C06032,21,Employed,78167.0,730.0,5,387,Yes,Home/Furniture,352
C06033,23,Employed,95579.0,663.0,3,296,No,Electronics,248
C06034,62,Employed,67162.0,687.0,2,212,No,Electronics,859
C06035,21,Employed,52265.0,,1,106,No,Electronics,658
C06036,21,Employed,61590.0,709.0,1,119,No,Home/Furniture,404
C06037,55,Employed,53578.0,664.0,3,423,No,Electronics,549
C06038,62,Freelancer,72971.0,652.0,1,64,No,Home/Furniture,432
C06039,41,Employed,97348.0,734.0,4,757,Yes,Home/Furniture,481
C06040,23,Employed,39542.0,747.0,1,190,No,Home/Furniture,288
C06041,24,Student,11518.0,637.0,2,208,No,Electronics,715
C06042,23,Student,5193.0,670.0,2,405,No,Travel,1039
C06043,21,Employed,78235.0,,2,277,No,Fashion,98
C06044,38,Unemployed,5645.0,522.0,1,197,Yes,Fashion,78
C06045,58,Employed,76367.0,736.0,3,557,No,Home/Furniture,305
C06046,39,Student,17423.0,584.0,0,0,No,Electronics,454
C06047,27,Employed,96448.0,797.0,4,555,No,Electronics,414
C06048,21,Freelancer,21377.0,719.0,10,1032,No,Fashion,64
C06049,62,Employed,,799.0,1,77,No,Home/Furniture,493
C06050,50,Unemployed,5000.0,559.0,7,1045,No,Electronics,564
C06051,41,Employed,79500.0,696.0,1,123,No,Fashion,116
C06052,38,Student,12062.0,668.0,1,140,No,Electronics,731
C06053,44,Employed,81126.0,812.0,1,140,No,Fashion,120
C06054,25,Student,19891.0,677.0,1,263,No,Electronics,787
C06055,37,Employed,85583.0,807.0,7,1067,No,Electronics,578
C06056,23,Employed,46336.0,726.0,5,501,No,Fashion,82
C06057,18,Student,,647.0,1,115,No,Travel,709
C06058,33,Student,13699.0,611.0,4,645,Yes,Electronics,522
C06059,18,Employed,51544.0,779.0,4,487,No,Electronics,440
C06060,18,Employed,67210.0,675.0,3,231,No,Fashion,115
C06061,55,Employed,75070.0,662.0,1,115,No,Electronics,615
C06062,58,Student,26690.0,631.0,1,144,Yes,Home/Furniture,527
C06063,24,Employed,83486.0,,3,375,No,Fashion,123
C06064,19,Freelancer,42931.0,610.0,5,769,No,Electronics,624
C06065,31,Student,15496.0,541.0,8,1536,Yes,Fashion,104
C06066,24,Employed,71725.0,718.0,1,196,No,Electronics,318
C06067,22,Employed,101234.0,706.0,1,99,No,Travel,866
C06068,25,Employed,83154.0,579.0,1,119,No,Home/Furniture,480
C06069,34,Employed,61789.0,715.0,0,0,No,Fashion,133
C06070,19,Employed,75172.0,,1,181,No,Travel,981
C06071,24,Freelancer,32281.0,618.0,3,376,Yes,Fashion,109
C06072,48,Employed,29965.0,746.0,1,243,No,Electronics,619
C06073,43,Student,15119.0,621.0,5,766,No,Home/Furniture,412
C06074,26,Employed,70070.0,756.0,5,952,No,Electronics,480
C06075,39,Student,23230.0,649.0,2,356,Yes,Fashion,100
C06076,27,Employed,112436.0,802.0,2,194,No,Fashion,134
C06077,20,Student,13778.0,666.0,2,427,No,Electronics,684
C06078,41,Student,12410.0,656.0,1,158,No,Fashion,108
C06079,20,Employed,81079.0,738.0,6,592,No,Fashion,114
C06080,18,Employed,68145.0,632.0,2,354,Yes,Electronics,597
C06081,21,Employed,114500.0,,1,271,No,Electronics,283
C06082,30,Employed,83657.0,743.0,6,829,No,Fashion,10
C06083,19,Employed,60304.0,711.0,1,98,No,Fashion,84
C06084,24,Employed,83198.0,727.0,6,911,No,Fashion,104
C06085,37,Employed,98803.0,774.0,8,1432,No,Home/Furniture,500
C06086,20,Employed,90531.0,715.0,0,0,No,Home/Furniture,512
C06087,63,Employed,66525.0,686.0,1,140,No,Electronics,337
C06088,49,Employed,81726.0,680.0,4,634,No,Electronics,314
C06089,30,Freelancer,96566.0,809.0,6,426,Yes,Electronics,549
C06090,54,Employed,30747.0,729.0,2,252,No,Fashion,103
C06091,42,Employed,,686.0,1,146,No,Fashion,77
C06092,23,Unemployed,13025.0,559.0,2,65,No,Fashion,120
C06093,28,Student,8924.0,449.0,3,633,Yes,Electronics,694
C06094,58,Employed,41055.0,735.0,2,217,No,Fashion,113
C06095,28,Employed,45793.0,709.0,3,613,No,Electronics,255
C06096,43,Employed,51329.0,609.0,5,751,No,Fashion,126
C06097,25,Student,10456.0,609.0,2,440,Yes,Electronics,555
C06098,35,Employed,52869.0,623.0,0,0,Yes,Electronics,454
C06099,47,Student,17663.0,485.0,1,204,Yes,Groceries/Essentials,57
C06100,21,Freelancer,49889.0,557.0,6,1259,No,Electronics,392
C06101,50,Employed,53551.0,643.0,1,282,No,Home/Furniture,324
C06102,29,Unemployed,13585.0,,3,465,No,Fashion,155
C06103,32,Unemployed,18780.0,519.0,6,1018,Yes,Travel,609
C06104,22,Employed,59872.0,744.0,2,289,Yes,Electronics,670
C06105,64,Freelancer,71952.0,652.0,3,450,No,Home/Furniture,436
C06106,22,Employed,76011.0,834.0,6,1022,No,Home/Furniture,231
C06107,22,Employed,60796.0,747.0,3,580,Yes,Fashion,10
C06108,30,Employed,35586.0,700.0,3,440,No,Fashion,127
C06109,32,Student,20814.0,676.0,2,351,No,Travel,835
C06110,45,Employed,76747.0,696.0,1,97,No,Travel,978
C06111,21,Employed,,790.0,2,213,No,Home/Furniture,364
C06112,21,Employed,66891.0,724.0,0,0,No,Groceries/Essentials,16
C06113,18,Employed,90305.0,739.0,2,225,No,Home/Furniture,416
C06114,35,Student,6534.0,572.0,1,138,Yes,Fashion,122
C06115,55,Employed,85271.0,650.0,2,233,No,Home/Furniture,370
C06116,26,Employed,53095.0,697.0,0,0,No,Fashion,100
C06117,30,Freelancer,91005.0,803.0,2,426,No,Home/Furniture,460
C06118,45,Employed,41137.0,663.0,3,607,No,Travel,981
C06119,36,Freelancer,81934.0,692.0,4,650,No,Fashion,132
C06120,21,Employed,78176.0,741.0,1,236,No,Fashion,59
C06121,31,Employed,86250.0,658.0,4,842,No,Electronics,674
C06122,31,Student,19906.0,589.0,2,263,No,Fashion,181
C06123,19,Employed,106298.0,675.0,1,101,No,Groceries/Essentials,72
C06124,36,Employed,60550.0,692.0,3,382,No,Travel,312
C06125,20,Employed,82139.0,665.0,4,224,No,Electronics,474
C06126,29,Student,13245.0,628.0,1,201,No,Electronics,434
C06127,20,Freelancer,11694.0,679.0,1,197,No,Home/Furniture,405
C06128,57,Employed,65942.0,796.0,0,0,No,Home/Furniture,503
C06129,40,Employed,55752.0,682.0,2,232,No,Fashion,77
C06130,42,Employed,57626.0,,3,252,No,Fashion,165
C06131,34,Employed,45516.0,695.0,2,354,No,Home/Furniture,465
C06132,18,Employed,51051.0,800.0,5,663,No,Home/Furniture,244
C06133,19,Freelancer,23867.0,590.0,0,0,No,Electronics,341
C06134,49,Employed,80075.0,758.0,1,150,No,Fashion,136
C06135,18,Employed,62763.0,639.0,3,495,No,Fashion,136
C06136,22,Student,19244.0,686.0,1,126,No,Electronics,544
C06137,31,Employed,82411.0,601.0,3,642,No,Electronics,618
C06138,52,Freelancer,61051.0,632.0,1,144,Yes,Electronics,506
C06139,42,Employed,78597.0,716.0,3,453,No,Electronics,456
C06140,49,Employed,64551.0,784.0,1,148,No,Travel,831
C06141,29,Employed,78571.0,738.0,0,0,No,Electronics,579
C06142,47,Employed,73907.0,736.0,0,0,No,Fashion,80
C06143,24,Freelancer,97664.0,676.0,1,50,No,Electronics,655
C06144,40,Freelancer,56247.0,637.0,3,243,No,Groceries/Essentials,81
C06145,22,Employed,70552.0,686.0,1,142,No,Travel,706
C06146,60,Employed,83006.0,716.0,1,92,No,Fashion,97
C06147,35,Employed,,686.0,0,0,No,Home/Furniture,354
C06148,23,Freelancer,70407.0,703.0,2,385,No,Electronics,588
C06149,19,Employed,86937.0,,6,1023,No,Groceries/Essentials,66
C06150,44,Student,13735.0,661.0,2,92,No,Travel,1001
C06151,25,Student,17377.0,519.0,3,652,Yes,Fashion,67
C06152,25,Employed,67655.0,655.0,6,1203,No,Electronics,520
C06153,64,Employed,59013.0,707.0,1,230,No,Travel,785
C06154,52,Freelancer,98709.0,618.0,1,171,Yes,Fashion,64
C06155,20,Employed,75024.0,737.0,1,169,Yes,Home/Furniture,603
C06156,44,Freelancer,51972.0,707.0,6,527,No,Electronics,535
C06157,34,Freelancer,90446.0,629.0,3,466,Yes,Fashion,45
C06158,62,Employed,91791.0,719.0,1,82,No,Electronics,436
C06159,37,Freelancer,56868.0,,7,578,Yes,Electronics,631
C06160,43,Unemployed,,632.0,2,436,No,Home/Furniture,357
C06161,28,Student,12762.0,673.0,2,268,No,Electronics,385
C06162,21,Employed,94177.0,719.0,5,546,No,Travel,1420
C06163,23,Freelancer,38672.0,771.0,2,283,No,Electronics,363
C06164,19,Student,,576.0,1,135,No,Fashion,25
C06165,55,Employed,73036.0,681.0,5,993,No,Fashion,130
C06166,36,Employed,67494.0,651.0,5,586,No,Electronics,601
C06167,39,Employed,69362.0,674.0,1,83,Yes,Fashion,30
C06168,42,Student,21364.0,559.0,1,220,Yes,Fashion,83
C06169,25,Employed,90193.0,601.0,3,404,No,Fashion,43
C06170,28,Student,19114.0,532.0,3,211,No,Fashion,67
C06171,39,Employed,73740.0,732.0,2,300,No,Fashion,101
C06172,26,Freelancer,34362.0,651.0,8,1455,No,Home/Furniture,481
C06173,30,Student,15969.0,705.0,1,166,No,Groceries/Essentials,65
C06174,32,Employed,79514.0,763.0,2,192,No,Fashion,132
C06175,19,Student,15619.0,641.0,8,1260,Yes,Fashion,143
C06176,37,Employed,97473.0,685.0,1,193,No,Home/Furniture,414
C06177,28,Employed,23465.0,661.0,1,84,No,Fashion,60
C06178,53,Employed,56877.0,661.0,4,711,No,Fashion,66
C06179,36,Employed,81680.0,711.0,3,559,No,Electronics,221
C06180,39,Student,22725.0,679.0,0,0,No,Fashion,57
C06181,29,Employed,64000.0,703.0,0,0,No,Fashion,27
C06182,30,Student,18095.0,605.0,2,193,No,Fashion,126
C06183,63,Employed,44368.0,712.0,7,1151,No,Fashion,133
C06184,21,Employed,67762.0,703.0,1,188,No,Travel,472
C06185,39,Employed,56903.0,766.0,3,522,No,Fashion,171
C06186,19,Employed,,,3,245,No,Fashion,67
C06187,27,Employed,79532.0,674.0,2,194,Yes,Home/Furniture,518
C06188,47,Employed,30936.0,717.0,2,119,No,Fashion,137
C06189,63,Freelancer,105046.0,650.0,1,187,No,Home/Furniture,400
C06190,60,Student,12547.0,693.0,2,317,No,Fashion,99
C06191,59,Student,8440.0,625.0,0,0,No,Fashion,117
C06192,33,Employed,,622.0,5,711,No,Fashion,112
C06193,22,Employed,28510.0,645.0,2,263,No,Travel,1114
C06194,43,Employed,107598.0,741.0,2,244,Yes,Electronics,399
C06195,30,Unemployed,13889.0,475.0,1,120,Yes,Fashion,69
C06196,20,Employed,51692.0,759.0,2,289,No,Fashion,117
C06197,49,Student,15030.0,582.0,1,217,Yes,Groceries/Essentials,52
C06198,26,Employed,84169.0,687.0,1,41,No,Fashion,178
C06199,32,Employed,62881.0,651.0,6,505,No,Fashion,78
C06200,29,Freelancer,24220.0,566.0,1,175,Yes,Home/Furniture,556
C06201,45,Unemployed,12687.0,436.0,2,222,Yes,Electronics,720
C06202,21,Employed,80335.0,710.0,2,244,No,Fashion,105
C06203,19,Employed,90456.0,755.0,3,280,No,Electronics,587
C06204,39,Employed,82634.0,,1,194,No,Groceries/Essentials,42
C06205,28,Employed,56091.0,675.0,1,95,No,Fashion,121
C06206,32,Employed,84665.0,766.0,1,199,No,Fashion,111
C06207,33,Employed,46877.0,734.0,3,755,No,Fashion,101
C06208,30,Employed,65651.0,654.0,5,996,No,Electronics,764
C06209,30,Employed,106865.0,638.0,3,468,No,Fashion,121
C06210,21,Employed,72300.0,763.0,2,534,No,Fashion,99
C06211,19,Employed,95324.0,663.0,2,215,No,Travel,656
C06212,33,Employed,72523.0,645.0,1,185,Yes,Electronics,488
C06213,22,Employed,63940.0,722.0,0,0,No,Fashion,69
C06214,21,Employed,84523.0,732.0,0,0,Yes,Travel,1147
C06215,19,Employed,82676.0,670.0,2,223,No,Fashion,106
C06216,40,Employed,,680.0,2,223,No,Home/Furniture,596
C06217,29,Student,10096.0,631.0,3,531,Yes,Electronics,649
C06218,18,Freelancer,80485.0,649.0,2,341,Yes,Fashion,103
C06219,51,Employed,66786.0,718.0,0,0,Yes,Fashion,116
C06220,45,Freelancer,79906.0,723.0,1,179,No,Fashion,115
C06221,24,Employed,90653.0,844.0,9,1163,Yes,Fashion,132
C06222,27,Freelancer,39487.0,630.0,3,668,Yes,Fashion,55
C06223,24,Employed,86305.0,663.0,6,681,No,Fashion,82
C06224,35,Employed,77004.0,622.0,5,573,No,Fashion,116
C06225,19,Unemployed,12064.0,453.0,2,471,No,Groceries/Essentials,22
C06226,25,Employed,57285.0,730.0,1,210,No,Groceries/Essentials,81
C06227,24,Employed,43422.0,688.0,4,594,No,Fashion,105
C06228,38,Employed,31096.0,699.0,1,281,No,Fashion,115
C06229,38,Student,5082.0,699.0,2,236,No,Home/Furniture,352
C06230,30,Employed,53854.0,602.0,1,155,Yes,Electronics,269
C06231,60,Employed,75809.0,695.0,1,105,No,Fashion,80
C06232,53,Student,13857.0,690.0,2,293,Yes,Travel,688
C06233,41,Student,21919.0,653.0,2,336,No,Home/Furniture,402
C06234,31,Employed,36618.0,,2,306,No,Electronics,647
C06235,28,Employed,80421.0,747.0,4,427,No,Groceries/Essentials,71
